6,2,Sabe ROBERTSON,Wascana,1:55.149,0:04.467
7,8,Xavier HEBERT,Lac-Beauport,1:56.304,0:05.622
8,9,Ty COLLVER,Mississauga,1:59.093,0:08.411
9,5,Joshua ROWE,Calgary,2:00.004,0:09.322
