11:25 AM - Race #35 - Heat 5 - Advancement/Progression: 1/6 to SF; Rest Out,col_1,col_2,col_3,col_4,col_5
Place,Ln/co,Crew / équipage,Club,Time/temps,Delta
1,5,Cassie KENNY,Burloak,2:01.742,0:00.000
2,4,Erika WALSH,Senobe,2:02.391,0:00.649
3,6,Malya GAGNON,Rideau,2:10.426,0:08.684
4,7,Katie GAUDET,Banook,2:13.069,0:11.327
5,3,Anika DU PLOOY,Maskwa,2:16.087,0:14.345
6,8,Charlie LECLERC,Sherbrooke,2:16.368,0:14.626
7,1,Abigail PIPPARD,Calgary,2:20.219,0:18.477
8,2,Payton WINSOR,Sherbrooke,2:25.253,0:23.511
