12:32 PM - Race #125 - Heat 3 - Advancement/Progression: 1/3 + next 3 BT to Final; Rest Out,col_1,col_2,col_3,col_4,col_5
Place,Ln/co,Crew / équipage,Club,Time/temps,Delta
1,5,Toshka BESHARAH,Rideau,1:57.996,0:00.000
2,4,Chloe BRYER,Burloak,2:00.002,0:02.006
3,3,Florence HAMEL,Lachine,2:03.427,0:05.431
4,6,Kristiane FREE,Calgary,2:04.577,0:06.581
5,2,Jonnie NEWMAN,Calgary,2:05.295,0:07.299
6,7,Ariane LOISEL,Lachine,2:06.623,0:08.627
7,8,Sophie BOUVETTE,Banook,2:09.703,0:11.707
8,1,Lauren RENTZ,Calgary,2:15.439,0:17.443
