8:49 AM - Race #112 - Heat 1 - Advancement/Progression: First 3 each heat and 3 next fastest to Final A,col_1,col_2,col_3,col_4,col_5
Place,Ln/co,Crew / équipage,Club,Time/temps,Delta
1,4,Jason BURKHOLDER,Burloak,3:49.023,0:00.000
2,5,Vincent JOURDENAIS,Trois Rivieres,3:50.307,0:01.284
3,7,Jacob LÉVESQUE,Otterburn,3:52.323,0:03.300
4,3,Cameron BROWN,Maskwa,4:16.668,0:27.645
5,6,Aiden BECK-EVOY,Pisiquid,4:21.584,0:32.561
