12:51 PM - Race #138 - Heat 2 - Advancement/Progression: First 2 each heat and 3 next fastest to Final A,col_1,col_2,col_3,col_4,col_5
Place,Ln/co,Crew / équipage,Club,Time/temps,Delta
1,4,Julia DEMCHUK,Calgary,4:22.496,0:00.000
2,6,Mathilde PATRY,Trois Rivieres,4:24.351,0:01.855
3,7,Jonnie NEWMAN,Calgary,4:26.068,0:03.572
4,5,Rachel JOU,Richmond Hill,4:37.168,0:14.672
5,8,Samantha LANDRY,Banook,4:52.740,0:30.244
6,3,Maria TIERRAFRIA,Rideau,4:58.707,0:36.211
