3:44 PM - Race #82 - Final,col_1,col_2,col_3,col_4,col_5
Place,Ln/co,Crew / équipage,Club,Time/temps,Delta
1,5,Toshka BESHARAH,Rideau,0:41.939,0:00.000
2,4,Kristiane FREE,Calgary,0:43.906,0:01.967
3,3,Claudine COURTEAU-GODMAIRE,Otterburn,0:50.201,0:08.262
4,7,Meera KALAR,Calgary,0:51.373,0:09.434
5,6,Morgan PUGH TOOLE,Maskwa,0:53.039,0:11.100
6,8,Clara MEULEAU,Otterburn,0:53.806,0:11.867
7,2,Trina POOTS,Rideau,1:02.117,0:20.178
